"REF_DATE","GEO","DGUID","Sex","Indicators","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024","New Brunswick","2021A000213","Males","Drank alcohol, past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1806928306","5.2.23.3","","F","","","0"
"2024","New Brunswick","2021A000213","Males","Drank alcohol, past 12 months","Percentage","Percent","239","units","0","v1806928307","5.2.23.4","13.3","","","","1"
"2024","New Brunswick","2021A000213","Males","Drank alcohol, past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1806928308","5.2.23.5","8.6","","","","1"
"2024","New Brunswick","2021A000213","Males","Drank alcohol, past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1806928309","5.2.23.6","20.1","","","","1"
"2024","New Brunswick","2021A000213","Males","Changed eating habits to manage weight, weekly or daily","Number of persons","Number","223","units","0","v1663707182","5.2.13.1","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Changed eating habits to manage weight, weekly or daily","Low 95% confidence interval, number of persons","Number","223","units","0","v1663707183","5.2.13.2","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Changed eating habits to manage weight, weekly or daily","High 95% confidence interval, number of persons","Number","223","units","0","v1663707184","5.2.13.3","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Changed eating habits to manage weight, weekly or daily","Percentage","Percent","239","units","0","v1663707185","5.2.13.4","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Changed eating habits to manage weight, weekly or daily","Low 95% confidence interval, percentage","Percent","239","units","0","v1663707186","5.2.13.5","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Changed eating habits to manage weight, weekly or daily","High 95% confidence interval, percentage","Percent","239","units","0","v1663707187","5.2.13.6","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Changed eating habits to manage weight, daily","Number of persons","Number","223","units","0","v1663707188","5.2.14.1","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Changed eating habits to manage weight, daily","Low 95% confidence interval, number of persons","Number","223","units","0","v1663707189","5.2.14.2","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Changed eating habits to manage weight, daily","High 95% confidence interval, number of persons","Number","223","units","0","v1663707190","5.2.14.3","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Changed eating habits to manage weight, daily","Percentage","Percent","239","units","0","v1663707191","5.2.14.4","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Changed eating habits to manage weight, daily","Low 95% confidence interval, percentage","Percent","239","units","0","v1663707192","5.2.14.5","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Changed eating habits to manage weight, daily","High 95% confidence interval, percentage","Percent","239","units","0","v1663707193","5.2.14.6","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Preoccupied with a desire to be thinner, weekly or daily","Number of persons","Number","223","units","0","v1663707194","5.2.15.1","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Preoccupied with a desire to be thinner, weekly or daily","Low 95% confidence interval, number of persons","Number","223","units","0","v1663707195","5.2.15.2","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Preoccupied with a desire to be thinner, weekly or daily","High 95% confidence interval, number of persons","Number","223","units","0","v1663707196","5.2.15.3","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Preoccupied with a desire to be thinner, weekly or daily","Percentage","Percent","239","units","0","v1663707197","5.2.15.4","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Preoccupied with a desire to be thinner, weekly or daily","Low 95% confidence interval, percentage","Percent","239","units","0","v1663707198","5.2.15.5","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Preoccupied with a desire to be thinner, weekly or daily","High 95% confidence interval, percentage","Percent","239","units","0","v1663707199","5.2.15.6","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Preoccupied with a desire to be thinner, daily","Number of persons","Number","223","units","0","v1663707200","5.2.16.1","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Preoccupied with a desire to be thinner, daily","Low 95% confidence interval, number of persons","Number","223","units","0","v1663707201","5.2.16.2","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Preoccupied with a desire to be thinner, daily","High 95% confidence interval, number of persons","Number","223","units","0","v1663707202","5.2.16.3","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Preoccupied with a desire to be thinner, daily","Percentage","Percent","239","units","0","v1663707203","5.2.16.4","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Preoccupied with a desire to be thinner, daily","Low 95% confidence interval, percentage","Percent","239","units","0","v1663707204","5.2.16.5","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Preoccupied with a desire to be thinner, daily","High 95% confidence interval, percentage","Percent","239","units","0","v1663707205","5.2.16.6","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Vomited to lose weight, weekly or daily","Number of persons","Number","223","units","0","v1663707206","5.2.17.1","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Vomited to lose weight, weekly or daily","Low 95% confidence interval, number of persons","Number","223","units","0","v1663707207","5.2.17.2","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Vomited to lose weight, weekly or daily","High 95% confidence interval, number of persons","Number","223","units","0","v1663707208","5.2.17.3","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Vomited to lose weight, weekly or daily","Percentage","Percent","239","units","0","v1663707209","5.2.17.4","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Vomited to lose weight, weekly or daily","Low 95% confidence interval, percentage","Percent","239","units","0","v1663707210","5.2.17.5","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Vomited to lose weight, weekly or daily","High 95% confidence interval, percentage","Percent","239","units","0","v1663707211","5.2.17.6","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Vomited to lose weight, daily","Number of persons","Number","223","units","0","v1663707212","5.2.18.1","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Vomited to lose weight, daily","Low 95% confidence interval, number of persons","Number","223","units","0","v1663707213","5.2.18.2","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Vomited to lose weight, daily","High 95% confidence interval, number of persons","Number","223","units","0","v1663707214","5.2.18.3","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Vomited to lose weight, daily","Percentage","Percent","239","units","0","v1663707215","5.2.18.4","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Vomited to lose weight, daily","Low 95% confidence interval, percentage","Percent","239","units","0","v1663707216","5.2.18.5","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Vomited to lose weight, daily","High 95% confidence interval, percentage","Percent","239","units","0","v1663707217","5.2.18.6","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Experienced at least one form of bullying in the past 12 months","Number of persons","Number","223","units","0","v1663707218","5.2.19.1","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Experienced at least one form of bullying in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1663707219","5.2.19.2","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Experienced at least one form of bullying in the past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1663707220","5.2.19.3","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Experienced at least one form of bullying in the past 12 months","Percentage","Percent","239","units","0","v1663707221","5.2.19.4","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Experienced at least one form of bullying in the past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1663707222","5.2.19.5","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Experienced at least one form of bullying in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1663707223","5.2.19.6","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Experienced at least one form of cyberbullying in the past 12 months","Number of persons","Number","223","units","0","v1663707224","5.2.20.1","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Experienced at least one form of cyberbullying in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1663707225","5.2.20.2","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Experienced at least one form of cyberbullying in the past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1663707226","5.2.20.3","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Experienced at least one form of cyberbullying in the past 12 months","Percentage","Percent","239","units","0","v1663707227","5.2.20.4","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Experienced at least one form of cyberbullying in the past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1663707228","5.2.20.5","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Experienced at least one form of cyberbullying in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1663707229","5.2.20.6","","..","","","1"
"2024","New Brunswick","2021A000213","Males","Recreational screen time, within recommended screen time limits","Number of persons","Number","223","units","0","v1663707230","5.2.21.1","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Recreational screen time, within recommended screen time limits","Low 95% confidence interval, number of persons","Number","223","units","0","v1663707231","5.2.21.2","","..","","","0"
"2024","New Brunswick","2021A000213","Males","Recreational screen time, within recommended screen time limits","High 95% confidence interval, number of persons","Number","223","units","0","v1663707232","5.2.21.3","","..","","","0"
